data_hora,potencia_kw,energia_kwh,temperatura_inversor,fonte_id
2025-05-24 02:53:34.345025,0.0,0.0,30.9,2
2025-05-24 03:08:34.345025,0.0,0.0,44.0,2
2025-05-24 03:23:34.345025,0.0,0.0,39.3,2
2025-05-24 03:38:34.345025,0.0,0.0,31.2,2
2025-05-24 03:53:34.345025,0.0,0.0,41.6,2
2025-05-24 04:08:34.345025,0.0,0.0,28.2,2
2025-05-24 04:23:34.345025,0.0,0.0,32.6,2
2025-05-24 04:38:34.345025,0.0,0.0,32.7,2
2025-05-24 04:53:34.345025,0.0,0.0,35.2,2
2025-05-24 05:08:34.345025,0.0,0.0,26.3,2
2025-05-24 05:23:34.345025,0.0,0.0,27.7,2
2025-05-24 05:38:34.345025,0.0,0.0,39.5,2
2025-05-24 05:53:34.345025,0.0,0.0,42.8,2
2025-05-24 06:08:34.345025,0.374,0.093,26.6,2
2025-05-24 06:23:34.345025,0.344,0.086,37.7,2
2025-05-24 06:38:34.345025,0.348,0.087,31.4,2
2025-05-24 06:53:34.345025,0.377,0.094,44.3,2
2025-05-24 07:08:34.345025,0.901,0.225,32.2,2
2025-05-24 07:23:34.345025,0.929,0.232,44.3,2
2025-05-24 07:38:34.345025,0.779,0.195,37.9,2
2025-05-24 07:53:34.345025,1.067,0.267,25.3,2
2025-05-24 08:08:34.345025,1.754,0.439,35.1,2
2025-05-24 08:23:34.345025,1.46,0.365,25.2,2
2025-05-24 08:38:34.345025,1.551,0.388,32.3,2
2025-05-24 08:53:34.345025,1.755,0.439,29.0,2
2025-05-24 09:08:34.345025,2.19,0.548,41.1,2
2025-05-24 09:23:34.345025,2.098,0.524,37.8,2
2025-05-24 09:38:34.345025,2.198,0.55,44.0,2
2025-05-24 09:53:34.345025,2.596,0.649,43.5,2
2025-05-24 10:08:34.345025,3.011,0.753,36.1,2
2025-05-24 10:23:34.345025,2.136,0.534,44.8,2
2025-05-24 10:38:34.345025,2.908,0.727,26.0,2
2025-05-24 10:53:34.345025,2.764,0.691,43.2,2
2025-05-24 11:08:34.345025,2.367,0.592,32.7,2
2025-05-24 11:23:34.345025,2.551,0.638,42.4,2
2025-05-24 11:38:34.345025,2.352,0.588,35.5,2
2025-05-24 11:53:34.345025,2.856,0.714,43.8,2
2025-05-24 12:08:34.345025,3.532,0.883,43.8,2
2025-05-24 12:23:34.345025,3.343,0.836,28.5,2
2025-05-24 12:38:34.345025,2.993,0.748,40.8,2
2025-05-24 12:53:34.345025,3.104,0.776,36.2,2
2025-05-24 13:08:34.345025,3.073,0.768,29.8,2
2025-05-24 13:23:34.345025,2.492,0.623,35.8,2
2025-05-24 13:38:34.345025,3.426,0.857,33.8,2
2025-05-24 13:53:34.345025,3.037,0.759,35.0,2
2025-05-24 14:08:34.345025,2.828,0.707,40.3,2
2025-05-24 14:23:34.345025,2.844,0.711,25.0,2
2025-05-24 14:38:34.345025,2.544,0.636,36.6,2
2025-05-24 14:53:34.345025,2.332,0.583,26.4,2
2025-05-24 15:08:34.345025,2.623,0.656,33.4,2
2025-05-24 15:23:34.345025,2.158,0.539,44.7,2
2025-05-24 15:38:34.345025,2.063,0.516,34.8,2
2025-05-24 15:53:34.345025,2.231,0.558,30.7,2
2025-05-24 16:08:34.345025,1.798,0.449,34.7,2
2025-05-24 16:23:34.345025,1.762,0.44,34.6,2
2025-05-24 16:38:34.345025,1.335,0.334,29.0,2
2025-05-24 16:53:34.345025,1.652,0.413,30.4,2
2025-05-24 17:08:34.345025,1.087,0.272,38.1,2
2025-05-24 17:23:34.345025,0.884,0.221,30.0,2
2025-05-24 17:38:34.345025,0.863,0.216,28.6,2
2025-05-24 17:53:34.345025,1.074,0.268,28.4,2
2025-05-24 18:08:34.345025,0.306,0.077,39.9,2
2025-05-24 18:23:34.345025,0.364,0.091,29.4,2
2025-05-24 18:38:34.345025,0.29,0.072,41.6,2
2025-05-24 18:53:34.345025,0.336,0.084,32.0,2
2025-05-24 19:08:34.345025,0.0,0.0,35.9,2
2025-05-24 19:23:34.345025,0.0,0.0,36.0,2
2025-05-24 19:38:34.345025,0.0,0.0,36.7,2
2025-05-24 19:53:34.345025,0.0,0.0,26.0,2
2025-05-24 20:08:34.345025,0.0,0.0,35.2,2
2025-05-24 20:23:34.345025,0.0,0.0,29.2,2
2025-05-24 20:38:34.345025,0.0,0.0,44.6,2
2025-05-24 20:53:34.345025,0.0,0.0,30.3,2
2025-05-24 21:08:34.345025,0.0,0.0,29.1,2
2025-05-24 21:23:34.345025,0.0,0.0,28.2,2
2025-05-24 21:38:34.345025,0.0,0.0,35.7,2
2025-05-24 21:53:34.345025,0.0,0.0,31.8,2
2025-05-24 22:08:34.345025,0.0,0.0,40.0,2
2025-05-24 22:23:34.345025,0.0,0.0,26.6,2
2025-05-24 22:38:34.345025,0.0,0.0,41.3,2
2025-05-24 22:53:34.345025,0.0,0.0,36.5,2
2025-05-24 23:08:34.345025,0.0,0.0,30.7,2
2025-05-24 23:23:34.345025,0.0,0.0,29.8,2
2025-05-24 23:38:34.345025,0.0,0.0,28.8,2
2025-05-24 23:53:34.345025,0.0,0.0,29.6,2
2025-05-25 00:08:34.345025,0.0,0.0,40.7,2
2025-05-25 00:23:34.345025,0.0,0.0,27.4,2
2025-05-25 00:38:34.345025,0.0,0.0,38.8,2
2025-05-25 00:53:34.345025,0.0,0.0,35.0,2
2025-05-25 01:08:34.345025,0.0,0.0,26.6,2
2025-05-25 01:23:34.345025,0.0,0.0,42.3,2
2025-05-25 01:38:34.345025,0.0,0.0,42.1,2
2025-05-25 01:53:34.345025,0.0,0.0,26.2,2
2025-05-25 02:08:34.345025,0.0,0.0,26.7,2
2025-05-25 02:23:34.345025,0.0,0.0,29.4,2
2025-05-25 02:38:34.345025,0.0,0.0,30.3,2
2025-05-25 02:53:34.345025,0.0,0.0,38.7,2
2025-05-25 03:08:34.345025,0.0,0.0,42.5,2
2025-05-25 03:23:34.345025,0.0,0.0,32.0,2
2025-05-25 03:38:34.345025,0.0,0.0,35.9,2
2025-05-25 03:53:34.345025,0.0,0.0,39.1,2
2025-05-25 04:08:34.345025,0.0,0.0,31.7,2
2025-05-25 04:23:34.345025,0.0,0.0,37.9,2
2025-05-25 04:38:34.345025,0.0,0.0,37.8,2
2025-05-25 04:53:34.345025,0.0,0.0,40.8,2
2025-05-25 05:08:34.345025,0.0,0.0,40.6,2
2025-05-25 05:23:34.345025,0.0,0.0,37.8,2
2025-05-25 05:38:34.345025,0.0,0.0,27.0,2
2025-05-25 05:53:34.345025,0.0,0.0,40.8,2
2025-05-25 06:08:34.345025,0.278,0.069,39.8,2
2025-05-25 06:23:34.345025,0.368,0.092,29.8,2
2025-05-25 06:38:34.345025,0.299,0.075,38.0,2
2025-05-25 06:53:34.345025,0.266,0.066,31.2,2
2025-05-25 07:08:34.345025,0.969,0.242,28.0,2
2025-05-25 07:23:34.345025,0.885,0.221,44.4,2
2025-05-25 07:38:34.345025,1.017,0.254,31.7,2
2025-05-25 07:53:34.345025,1.047,0.262,37.7,2
2025-05-25 08:08:34.345025,1.782,0.445,43.1,2
2025-05-25 08:23:34.345025,1.678,0.419,43.2,2
2025-05-25 08:38:34.345025,1.497,0.374,31.0,2
2025-05-25 08:53:34.345025,1.753,0.438,36.4,2
2025-05-25 09:08:34.345025,1.982,0.495,31.2,2
2025-05-25 09:23:34.345025,1.813,0.453,41.5,2
2025-05-25 09:38:34.345025,1.833,0.458,40.2,2
2025-05-25 09:53:34.345025,1.892,0.473,38.1,2
2025-05-25 10:08:34.345025,2.567,0.642,31.6,2
2025-05-25 10:23:34.345025,2.887,0.722,28.3,2
2025-05-25 10:38:34.345025,2.459,0.615,38.7,2
2025-05-25 10:53:34.345025,2.778,0.695,34.0,2
2025-05-25 11:08:34.345025,2.326,0.581,42.3,2
2025-05-25 11:23:34.345025,3.227,0.807,34.7,2
2025-05-25 11:38:34.345025,2.336,0.584,25.8,2
2025-05-25 11:53:34.345025,3.11,0.778,39.3,2
2025-05-25 12:08:34.345025,2.573,0.643,33.0,2
2025-05-25 12:23:34.345025,3.32,0.83,32.6,2
2025-05-25 12:38:34.345025,2.816,0.704,32.9,2
2025-05-25 12:53:34.345025,2.986,0.747,31.3,2
2025-05-25 13:08:34.345025,3.304,0.826,44.6,2
2025-05-25 13:23:34.345025,2.613,0.653,44.9,2
2025-05-25 13:38:34.345025,2.966,0.741,30.5,2
2025-05-25 13:53:34.345025,2.808,0.702,29.6,2
2025-05-25 14:08:34.345025,3.059,0.765,39.5,2
2025-05-25 14:23:34.345025,2.56,0.64,44.3,2
2025-05-25 14:38:34.345025,2.505,0.626,31.7,2
2025-05-25 14:53:34.345025,2.646,0.661,27.0,2
2025-05-25 15:08:34.345025,2.511,0.628,39.2,2
2025-05-25 15:23:34.345025,1.908,0.477,34.9,2
2025-05-25 15:38:34.345025,1.845,0.461,43.0,2
2025-05-25 15:53:34.345025,1.86,0.465,43.9,2
2025-05-25 16:08:34.345025,1.796,0.449,36.7,2
2025-05-25 16:23:34.345025,1.379,0.345,38.5,2
2025-05-25 16:38:34.345025,1.318,0.33,39.6,2
2025-05-25 16:53:34.345025,1.776,0.444,36.3,2
2025-05-25 17:08:34.345025,0.94,0.235,25.0,2
2025-05-25 17:23:34.345025,0.787,0.197,35.7,2
2025-05-25 17:38:34.345025,0.812,0.203,36.5,2
2025-05-25 17:53:34.345025,1.024,0.256,42.6,2
2025-05-25 18:08:34.345025,0.347,0.087,41.0,2
2025-05-25 18:23:34.345025,0.259,0.065,35.1,2
2025-05-25 18:38:34.345025,0.333,0.083,31.3,2
2025-05-25 18:53:34.345025,0.345,0.086,42.1,2
2025-05-25 19:08:34.345025,0.0,0.0,34.0,2
2025-05-25 19:23:34.345025,0.0,0.0,45.0,2
2025-05-25 19:38:34.345025,0.0,0.0,30.5,2
2025-05-25 19:53:34.345025,0.0,0.0,42.5,2
2025-05-25 20:08:34.345025,0.0,0.0,33.3,2
2025-05-25 20:23:34.345025,0.0,0.0,28.0,2
2025-05-25 20:38:34.345025,0.0,0.0,33.2,2
2025-05-25 20:53:34.345025,0.0,0.0,37.9,2
2025-05-25 21:08:34.345025,0.0,0.0,43.0,2
2025-05-25 21:23:34.345025,0.0,0.0,43.3,2
2025-05-25 21:38:34.345025,0.0,0.0,36.9,2
2025-05-25 21:53:34.345025,0.0,0.0,33.6,2
2025-05-25 22:08:34.345025,0.0,0.0,38.6,2
2025-05-25 22:23:34.345025,0.0,0.0,29.8,2
2025-05-25 22:38:34.345025,0.0,0.0,25.7,2
2025-05-25 22:53:34.345025,0.0,0.0,27.4,2
2025-05-25 23:08:34.345025,0.0,0.0,34.7,2
2025-05-25 23:23:34.345025,0.0,0.0,35.4,2
2025-05-25 23:38:34.345025,0.0,0.0,31.8,2
2025-05-25 23:53:34.345025,0.0,0.0,37.4,2
2025-05-26 00:08:34.345025,0.0,0.0,29.0,2
2025-05-26 00:23:34.345025,0.0,0.0,31.5,2
2025-05-26 00:38:34.345025,0.0,0.0,42.8,2
2025-05-26 00:53:34.345025,0.0,0.0,28.5,2
2025-05-26 01:08:34.345025,0.0,0.0,33.2,2
2025-05-26 01:23:34.345025,0.0,0.0,44.2,2
2025-05-26 01:38:34.345025,0.0,0.0,43.5,2
2025-05-26 01:53:34.345025,0.0,0.0,31.5,2
2025-05-26 02:08:34.345025,0.0,0.0,27.5,2
2025-05-26 02:23:34.345025,0.0,0.0,39.4,2
2025-05-26 02:38:34.345025,0.0,0.0,26.8,2
2025-05-26 02:53:34.345025,0.0,0.0,30.5,2
2025-05-26 03:08:34.345025,0.0,0.0,29.7,2
2025-05-26 03:23:34.345025,0.0,0.0,30.2,2
2025-05-26 03:38:34.345025,0.0,0.0,34.2,2
2025-05-26 03:53:34.345025,0.0,0.0,37.9,2
2025-05-26 04:08:34.345025,0.0,0.0,38.3,2
2025-05-26 04:23:34.345025,0.0,0.0,43.1,2
2025-05-26 04:38:34.345025,0.0,0.0,36.5,2
2025-05-26 04:53:34.345025,0.0,0.0,36.2,2
2025-05-26 05:08:34.345025,0.0,0.0,40.2,2
2025-05-26 05:23:34.345025,0.0,0.0,41.7,2
2025-05-26 05:38:34.345025,0.0,0.0,43.8,2
2025-05-26 05:53:34.345025,0.0,0.0,38.6,2
2025-05-26 06:08:34.345025,0.372,0.093,41.9,2
2025-05-26 06:23:34.345025,0.411,0.103,43.5,2
2025-05-26 06:38:34.345025,0.386,0.097,42.4,2
2025-05-26 06:53:34.345025,0.409,0.102,42.7,2
2025-05-26 07:08:34.345025,1.385,0.346,34.3,2
2025-05-26 07:23:34.345025,1.169,0.292,37.1,2
2025-05-26 07:38:34.345025,1.392,0.348,25.7,2
2025-05-26 07:53:34.345025,1.239,0.31,41.0,2
2025-05-26 08:08:34.345025,1.602,0.4,27.9,2
2025-05-26 08:23:34.345025,2.318,0.58,28.2,2
2025-05-26 08:38:34.345025,1.719,0.43,34.9,2
2025-05-26 08:53:34.345025,1.669,0.417,44.8,2
2025-05-26 09:08:34.345025,3.201,0.8,36.3,2
2025-05-26 09:23:34.345025,2.483,0.621,35.5,2
2025-05-26 09:38:34.345025,2.446,0.612,36.0,2
2025-05-26 09:53:34.345025,3.143,0.786,28.1,2
2025-05-26 10:08:34.345025,3.314,0.829,27.3,2
2025-05-26 10:23:34.345025,3.537,0.884,34.8,2
2025-05-26 10:38:34.345025,3.671,0.918,42.6,2
2025-05-26 10:53:34.345025,2.765,0.691,42.3,2
2025-05-26 11:08:34.345025,3.564,0.891,32.5,2
2025-05-26 11:23:34.345025,3.861,0.965,28.8,2
2025-05-26 11:38:34.345025,4.253,1.063,27.0,2
2025-05-26 11:53:34.345025,2.901,0.725,39.0,2
2025-05-26 12:08:34.345025,3.39,0.847,31.1,2
2025-05-26 12:23:34.345025,4.052,1.013,31.9,2
2025-05-26 12:38:34.345025,3.67,0.918,42.4,2
2025-05-26 12:53:34.345025,3.877,0.969,26.0,2
2025-05-26 13:08:34.345025,3.458,0.864,42.0,2
2025-05-26 13:23:34.345025,3.992,0.998,31.1,2
2025-05-26 13:38:34.345025,3.371,0.843,32.2,2
2025-05-26 13:53:34.345025,3.646,0.911,37.3,2
2025-05-26 14:08:34.345025,3.33,0.833,33.2,2
2025-05-26 14:23:34.345025,3.181,0.795,27.1,2
2025-05-26 14:38:34.345025,2.622,0.656,33.9,2
2025-05-26 14:53:34.345025,2.932,0.733,41.7,2
2025-05-26 15:08:34.345025,3.318,0.829,26.9,2
2025-05-26 15:23:34.345025,2.31,0.578,40.5,2
2025-05-26 15:38:34.345025,2.384,0.596,34.7,2
2025-05-26 15:53:34.345025,2.898,0.724,25.7,2
2025-05-26 16:08:34.345025,2.042,0.51,28.4,2
2025-05-26 16:23:34.345025,1.935,0.484,34.7,2
2025-05-26 16:38:34.345025,1.837,0.459,29.9,2
2025-05-26 16:53:34.345025,2.358,0.589,43.0,2
2025-05-26 17:08:34.345025,1.417,0.354,27.0,2
2025-05-26 17:23:34.345025,0.977,0.244,36.8,2
2025-05-26 17:38:34.345025,0.964,0.241,44.9,2
2025-05-26 17:53:34.345025,1.232,0.308,26.8,2
2025-05-26 18:08:34.345025,0.362,0.091,31.8,2
2025-05-26 18:23:34.345025,0.38,0.095,25.1,2
2025-05-26 18:38:34.345025,0.368,0.092,37.0,2
2025-05-26 18:53:34.345025,0.459,0.115,32.8,2
2025-05-26 19:08:34.345025,0.0,0.0,42.4,2
2025-05-26 19:23:34.345025,0.0,0.0,35.9,2
2025-05-26 19:38:34.345025,0.0,0.0,41.5,2
2025-05-26 19:53:34.345025,0.0,0.0,40.0,2
2025-05-26 20:08:34.345025,0.0,0.0,25.3,2
2025-05-26 20:23:34.345025,0.0,0.0,27.1,2
2025-05-26 20:38:34.345025,0.0,0.0,36.4,2
2025-05-26 20:53:34.345025,0.0,0.0,40.7,2
2025-05-26 21:08:34.345025,0.0,0.0,40.0,2
2025-05-26 21:23:34.345025,0.0,0.0,43.9,2
2025-05-26 21:38:34.345025,0.0,0.0,42.9,2
2025-05-26 21:53:34.345025,0.0,0.0,40.1,2
2025-05-26 22:08:34.345025,0.0,0.0,27.2,2
2025-05-26 22:23:34.345025,0.0,0.0,43.0,2
2025-05-26 22:38:34.345025,0.0,0.0,25.4,2
2025-05-26 22:53:34.345025,0.0,0.0,44.9,2
2025-05-26 23:08:34.345025,0.0,0.0,39.7,2
2025-05-26 23:23:34.345025,0.0,0.0,35.3,2
2025-05-26 23:38:34.345025,0.0,0.0,31.0,2
2025-05-26 23:53:34.345025,0.0,0.0,28.7,2
2025-05-27 00:08:34.345025,0.0,0.0,35.5,2
2025-05-27 00:23:34.345025,0.0,0.0,36.7,2
2025-05-27 00:38:34.345025,0.0,0.0,34.5,2
2025-05-27 00:53:34.345025,0.0,0.0,27.4,2
2025-05-27 01:08:34.345025,0.0,0.0,25.4,2
2025-05-27 01:23:34.345025,0.0,0.0,33.1,2
2025-05-27 01:38:34.345025,0.0,0.0,36.1,2
2025-05-27 01:53:34.345025,0.0,0.0,44.3,2
2025-05-27 02:08:34.345025,0.0,0.0,34.2,2
2025-05-27 02:23:34.345025,0.0,0.0,30.5,2
2025-05-27 02:38:34.345025,0.0,0.0,25.6,2
2025-05-27 02:53:34.345025,0.0,0.0,41.3,2
2025-05-27 03:08:34.345025,0.0,0.0,34.4,2
2025-05-27 03:23:34.345025,0.0,0.0,31.1,2
2025-05-27 03:38:34.345025,0.0,0.0,38.5,2
2025-05-27 03:53:34.345025,0.0,0.0,38.8,2
2025-05-27 04:08:34.345025,0.0,0.0,25.2,2
2025-05-27 04:23:34.345025,0.0,0.0,40.4,2
2025-05-27 04:38:34.345025,0.0,0.0,42.1,2
2025-05-27 04:53:34.345025,0.0,0.0,27.9,2
2025-05-27 05:08:34.345025,0.0,0.0,40.0,2
2025-05-27 05:23:34.345025,0.0,0.0,34.9,2
2025-05-27 05:38:34.345025,0.0,0.0,32.1,2
2025-05-27 05:53:34.345025,0.0,0.0,38.9,2
2025-05-27 06:08:34.345025,0.407,0.102,30.9,2
2025-05-27 06:23:34.345025,0.345,0.086,42.9,2
2025-05-27 06:38:34.345025,0.417,0.104,36.6,2
2025-05-27 06:53:34.345025,0.472,0.118,33.5,2
2025-05-27 07:08:34.345025,1.069,0.267,44.3,2
2025-05-27 07:23:34.345025,1.401,0.35,37.1,2
2025-05-27 07:38:34.345025,1.409,0.352,40.3,2
2025-05-27 07:53:34.345025,1.007,0.252,42.9,2
2025-05-27 08:08:34.345025,1.713,0.428,44.6,2
2025-05-27 08:23:34.345025,1.788,0.447,34.5,2
2025-05-27 08:38:34.345025,2.103,0.526,32.0,2
2025-05-27 08:53:34.345025,1.999,0.5,44.6,2
2025-05-27 09:08:34.345025,2.612,0.653,26.2,2
2025-05-27 09:23:34.345025,3.303,0.826,25.9,2
2025-05-27 09:38:34.345025,3.198,0.8,26.0,2
2025-05-27 09:53:34.345025,2.596,0.649,26.7,2
2025-05-27 10:08:34.345025,3.637,0.909,34.3,2
2025-05-27 10:23:34.345025,3.396,0.849,33.0,2
2025-05-27 10:38:34.345025,2.784,0.696,27.9,2
2025-05-27 10:53:34.345025,2.758,0.69,32.0,2
2025-05-27 11:08:34.345025,3.966,0.992,38.2,2
2025-05-27 11:23:34.345025,3.135,0.784,32.9,2
2025-05-27 11:38:34.345025,3.223,0.806,44.0,2
2025-05-27 11:53:34.345025,3.074,0.769,44.1,2
2025-05-27 12:08:34.345025,3.801,0.95,39.3,2
2025-05-27 12:23:34.345025,4.557,1.139,31.5,2
2025-05-27 12:38:34.345025,3.767,0.942,44.5,2
2025-05-27 12:53:34.345025,4.141,1.035,43.7,2
2025-05-27 13:08:34.345025,4.02,1.005,42.0,2
2025-05-27 13:23:34.345025,3.658,0.915,30.1,2
2025-05-27 13:38:34.345025,3.031,0.758,29.5,2
2025-05-27 13:53:34.345025,4.265,1.066,44.3,2
2025-05-27 14:08:34.345025,2.873,0.718,35.6,2
2025-05-27 14:23:34.345025,2.579,0.645,39.7,2
2025-05-27 14:38:34.345025,2.649,0.662,39.8,2
2025-05-27 14:53:34.345025,3.776,0.944,41.0,2
2025-05-27 15:08:34.345025,2.996,0.749,39.7,2
2025-05-27 15:23:34.345025,3.116,0.779,35.1,2
2025-05-27 15:38:34.345025,2.803,0.701,27.6,2
2025-05-27 15:53:34.345025,3.331,0.833,43.9,2
2025-05-27 16:08:34.345025,2.302,0.575,44.0,2
2025-05-27 16:23:34.345025,1.648,0.412,43.2,2
2025-05-27 16:38:34.345025,2.033,0.508,27.6,2
2025-05-27 16:53:34.345025,1.659,0.415,42.1,2
2025-05-27 17:08:34.345025,1.389,0.347,34.1,2
2025-05-27 17:23:34.345025,1.241,0.31,25.5,2
2025-05-27 17:38:34.345025,1.338,0.335,31.2,2
2025-05-27 17:53:34.345025,0.994,0.249,32.5,2
2025-05-27 18:08:34.345025,0.386,0.097,40.5,2
2025-05-27 18:23:34.345025,0.346,0.087,43.1,2
2025-05-27 18:38:34.345025,0.416,0.104,25.4,2
2025-05-27 18:53:34.345025,0.408,0.102,40.8,2
2025-05-27 19:08:34.345025,0.0,0.0,29.7,2
2025-05-27 19:23:34.345025,0.0,0.0,28.9,2
2025-05-27 19:38:34.345025,0.0,0.0,33.3,2
2025-05-27 19:53:34.345025,0.0,0.0,26.0,2
2025-05-27 20:08:34.345025,0.0,0.0,43.7,2
2025-05-27 20:23:34.345025,0.0,0.0,33.5,2
2025-05-27 20:38:34.345025,0.0,0.0,36.1,2
2025-05-27 20:53:34.345025,0.0,0.0,41.8,2
2025-05-27 21:08:34.345025,0.0,0.0,26.5,2
2025-05-27 21:23:34.345025,0.0,0.0,30.4,2
2025-05-27 21:38:34.345025,0.0,0.0,27.8,2
2025-05-27 21:53:34.345025,0.0,0.0,35.7,2
2025-05-27 22:08:34.345025,0.0,0.0,35.6,2
2025-05-27 22:23:34.345025,0.0,0.0,43.4,2
2025-05-27 22:38:34.345025,0.0,0.0,35.1,2
2025-05-27 22:53:34.345025,0.0,0.0,31.1,2
2025-05-27 23:08:34.345025,0.0,0.0,35.9,2
2025-05-27 23:23:34.345025,0.0,0.0,33.1,2
2025-05-27 23:38:34.345025,0.0,0.0,33.5,2
2025-05-27 23:53:34.345025,0.0,0.0,33.8,2
2025-05-28 00:08:34.345025,0.0,0.0,39.4,2
2025-05-28 00:23:34.345025,0.0,0.0,40.4,2
2025-05-28 00:38:34.345025,0.0,0.0,30.3,2
2025-05-28 00:53:34.345025,0.0,0.0,37.9,2
2025-05-28 01:08:34.345025,0.0,0.0,38.6,2
2025-05-28 01:23:34.345025,0.0,0.0,31.4,2
2025-05-28 01:38:34.345025,0.0,0.0,44.5,2
2025-05-28 01:53:34.345025,0.0,0.0,32.4,2
2025-05-28 02:08:34.345025,0.0,0.0,42.9,2
2025-05-28 02:23:34.345025,0.0,0.0,34.8,2
2025-05-28 02:38:34.345025,0.0,0.0,31.4,2
2025-05-28 02:53:34.345025,0.0,0.0,37.1,2
2025-05-28 03:08:34.345025,0.0,0.0,32.9,2
2025-05-28 03:23:34.345025,0.0,0.0,44.1,2
2025-05-28 03:38:34.345025,0.0,0.0,41.4,2
2025-05-28 03:53:34.345025,0.0,0.0,35.8,2
2025-05-28 04:08:34.345025,0.0,0.0,41.1,2
2025-05-28 04:23:34.345025,0.0,0.0,30.5,2
2025-05-28 04:38:34.345025,0.0,0.0,26.1,2
2025-05-28 04:53:34.345025,0.0,0.0,32.1,2
2025-05-28 05:08:34.345025,0.0,0.0,37.0,2
2025-05-28 05:23:34.345025,0.0,0.0,36.8,2
2025-05-28 05:38:34.345025,0.0,0.0,25.7,2
2025-05-28 05:53:34.345025,0.0,0.0,40.4,2
2025-05-28 06:08:34.345025,0.366,0.091,38.7,2
2025-05-28 06:23:34.345025,0.401,0.1,29.4,2
2025-05-28 06:38:34.345025,0.455,0.114,25.2,2
2025-05-28 06:53:34.345025,0.351,0.088,35.5,2
2025-05-28 07:08:34.345025,1.177,0.294,34.7,2
2025-05-28 07:23:34.345025,1.118,0.279,36.3,2
2025-05-28 07:38:34.345025,1.248,0.312,39.3,2
2025-05-28 07:53:34.345025,1.031,0.258,38.4,2
2025-05-28 08:08:34.345025,2.035,0.509,36.2,2
2025-05-28 08:23:34.345025,1.915,0.479,32.5,2
2025-05-28 08:38:34.345025,1.605,0.401,41.9,2
2025-05-28 08:53:34.345025,1.878,0.469,29.0,2
2025-05-28 09:08:34.345025,3.269,0.817,41.1,2
2025-05-28 09:23:34.345025,3.295,0.824,35.1,2
2025-05-28 09:38:34.345025,2.444,0.611,41.8,2
2025-05-28 09:53:34.345025,2.616,0.654,43.8,2
2025-05-28 10:08:34.345025,3.722,0.931,28.1,2
2025-05-28 10:23:34.345025,2.655,0.664,36.3,2
2025-05-28 10:38:34.345025,2.891,0.723,26.7,2
2025-05-28 10:53:34.345025,3.066,0.766,42.2,2
2025-05-28 11:08:34.345025,4.06,1.015,42.6,2
2025-05-28 11:23:34.345025,3.463,0.866,33.3,2
2025-05-28 11:38:34.345025,3.63,0.907,38.8,2
2025-05-28 11:53:34.345025,3.062,0.766,39.6,2
2025-05-28 12:08:34.345025,4.694,1.173,34.6,2
2025-05-28 12:23:34.345025,3.247,0.812,44.9,2
2025-05-28 12:38:34.345025,4.038,1.01,37.2,2
2025-05-28 12:53:34.345025,3.354,0.838,42.2,2
2025-05-28 13:08:34.345025,3.987,0.997,36.5,2
2025-05-28 13:23:34.345025,2.944,0.736,28.0,2
2025-05-28 13:38:34.345025,3.968,0.992,30.1,2
2025-05-28 13:53:34.345025,4.266,1.067,39.8,2
2025-05-28 14:08:34.345025,2.733,0.683,30.8,2
2025-05-28 14:23:34.345025,3.632,0.908,30.3,2
2025-05-28 14:38:34.345025,3.66,0.915,38.7,2
2025-05-28 14:53:34.345025,3.334,0.833,25.6,2
2025-05-28 15:08:34.345025,2.727,0.682,35.1,2
2025-05-28 15:23:34.345025,2.882,0.72,29.2,2
2025-05-28 15:38:34.345025,2.453,0.613,33.6,2
2025-05-28 15:53:34.345025,2.871,0.718,30.9,2
2025-05-28 16:08:34.345025,2.39,0.597,40.7,2
2025-05-28 16:23:34.345025,1.767,0.442,41.4,2
2025-05-28 16:38:34.345025,2.118,0.529,43.7,2
2025-05-28 16:53:34.345025,2.366,0.592,30.0,2
2025-05-28 17:08:34.345025,1.416,0.354,42.7,2
2025-05-28 17:23:34.345025,1.174,0.294,33.5,2
2025-05-28 17:38:34.345025,1.081,0.27,44.6,2
2025-05-28 17:53:34.345025,1.332,0.333,29.0,2
2025-05-28 18:08:34.345025,0.465,0.116,33.6,2
2025-05-28 18:23:34.345025,0.475,0.119,32.1,2
2025-05-28 18:38:34.345025,0.333,0.083,37.0,2
2025-05-28 18:53:34.345025,0.423,0.106,39.5,2
2025-05-28 19:08:34.345025,0.0,0.0,34.1,2
2025-05-28 19:23:34.345025,0.0,0.0,40.0,2
2025-05-28 19:38:34.345025,0.0,0.0,44.1,2
2025-05-28 19:53:34.345025,0.0,0.0,29.4,2
2025-05-28 20:08:34.345025,0.0,0.0,36.6,2
2025-05-28 20:23:34.345025,0.0,0.0,28.9,2
2025-05-28 20:38:34.345025,0.0,0.0,31.8,2
2025-05-28 20:53:34.345025,0.0,0.0,38.1,2
2025-05-28 21:08:34.345025,0.0,0.0,41.0,2
2025-05-28 21:23:34.345025,0.0,0.0,29.2,2
2025-05-28 21:38:34.345025,0.0,0.0,40.0,2
2025-05-28 21:53:34.345025,0.0,0.0,33.6,2
2025-05-28 22:08:34.345025,0.0,0.0,39.8,2
2025-05-28 22:23:34.345025,0.0,0.0,36.8,2
2025-05-28 22:38:34.345025,0.0,0.0,40.1,2
2025-05-28 22:53:34.345025,0.0,0.0,28.1,2
